id,s_width,s_height,s_storage_size,s_duration,c_si,c_ti,c_scene_change_ffmpeg_ratio30,c_scene_change_ffmpeg_ratio60,c_scene_change_ffmpeg_ratio90,c_scene_change_py_thresh30,c_scene_change_py_thresh50,c_colorhistogram_mean_dark,c_colorhistogram_mean_medium_dark,c_colorhistogram_mean_medium_bright,c_colorhistogram_mean_bright,c_colorhistogram_std_dev_dark,c_colorhistogram_std_dev_medium_dark,c_colorhistogram_std_dev_medium_bright,c_colorhistogram_std_dev_bright,c_colorhistogram_temporal_mean_std_dev_dark,c_colorhistogram_temporal_mean_std_dev_medium_dark,c_colorhistogram_temporal_mean_std_dev_medium_bright,c_colorhistogram_temporal_mean_std_dev_bright,t_average_bitrate,e_width,e_height,c_content_category_Border collie,c_content_category_alp,c_content_category_ballplayer,c_content_category_bannister,c_content_category_bathing cap,c_content_category_bearskin,c_content_category_bicycle-built-for-two,c_content_category_bobsled,c_content_category_breastplate,c_content_category_car mirror,c_content_category_chainlink fence,c_content_category_church,c_content_category_cloak,c_content_category_collie,c_content_category_comic book,c_content_category_convertible,c_content_category_croquet ball,c_content_category_dumbbell,c_content_category_envelope,c_content_category_football helmet,c_content_category_geyser,c_content_category_grille,c_content_category_jersey,c_content_category_lab coat,c_content_category_lakeside,c_content_category_maillot,c_content_category_mask,c_content_category_matchstick,c_content_category_maze,c_content_category_miniskirt,c_content_category_mortarboard,c_content_category_mountain bike,c_content_category_palace,c_content_category_parachute,c_content_category_pay-phone,c_content_category_prison,c_content_category_promontory,c_content_category_puck,c_content_category_racer,c_content_category_rain barrel,c_content_category_reflex camera,c_content_category_scoreboard,c_content_category_seashore,c_content_category_ski,c_content_category_ski mask,c_content_category_snowmobile,c_content_category_spider web,c_content_category_sports car,c_content_category_spotlight,c_content_category_stage,c_content_category_submarine,c_content_category_suit,c_content_category_swing,c_content_category_trench coat,c_content_category_trimaran,c_content_category_volcano,c_content_category_volleyball,c_content_category_warplane,c_content_category_web site,c_content_category_whistle,c_content_category_wig
2058,1920,1080,62537517,44,93.495,29.127,8.181818181818182,1.3636363636363638,1.3636363636363638,23.18181818181818,8.181818181818182,0.50884459832702,0.28476662969393,0.10258070797675832,0.10380806400229142,0.21899399468929198,0.11434311795402655,0.024734336469516484,0.048181073350475466,0.10876517143529484,0.07505607448039732,0.030091984885328757,0.03996582157653393,9145,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9824,1920,1080,-1062491677,570,51.277,13.102,26.315789473684212,1.368421052631579,0.0,19.894736842105264,10.631578947368421,0.3162909297501081,0.3496491950039706,0.20928472081212546,0.12477515443379547,0.15490665785792626,0.059739727179834584,0.07204589494917606,0.10284845937154123,0.15320754474784848,0.13063878886226227,0.08663050202726498,0.12651968160695032,1090,768,432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6690,1920,1080,1074136887,1076,84.941,26.035999999999998,6.301115241635688,0.8364312267657993,0.0,15.669144981412638,6.858736059479552,0.2393646015298713,0.314842635499373,0.2571784836002876,0.1886142793704676,0.14286474441289718,0.09378398237185848,0.07791462753757998,0.261727670656066,0.13433356407263916,0.08242014065718344,0.09359370932634052,0.1133019069789256,155,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3678,1920,1080,120616145,89,39.979,21.728,32.359550561797754,9.438202247191011,0.0,31.685393258426966,22.24719101123595,0.356149331925949,0.2557890708084801,0.2754699222181763,0.11259167504739448,0.3008452347649273,0.07842461729263685,0.14824306403585022,0.14999676894961586,0.2499360426645173,0.15367029744586091,0.2572130159199924,0.11552518053348484,708,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,1920,1080,1362670504,961,51.551,18.8,7.180020811654527,2.1227887617065555,0.24973985431841836,10.676378772112383,7.180020811654527,0.2599537732899974,0.318368003198561,0.2222792282839913,0.1993989952274509,0.1658343646082629,0.12354866118709475,0.12112816761453454,0.2334299439553294,0.1613346252676606,0.13852273060176049,0.12996961300071094,0.16634129933339736,9280,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166,1920,1080,170741870,119,55.364,20.090999999999998,20.168067226890763,3.5294117647058822,0.0,27.22689075630252,21.176470588235297,0.36629526830022135,0.3206979390907597,0.20955378756440848,0.1034530050446104,0.22265923622919506,0.13073769201327345,0.09585262390573206,0.10451761139051066,0.2126307734528221,0.13214961007378476,0.158862816794293,0.10033579719949834,74,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1920,1080,554976316,71,69.83800000000001,12.055,12.676056338028168,4.225352112676057,0.0,0.8450704225352113,0.8450704225352113,0.4348808699030604,0.26113029255781617,0.1835424568372167,0.12044638070190693,0.3884357740668379,0.07787865668534015,0.13394081773275313,0.10211771191548599,0.1890759026149593,0.10242378440727468,0.0911797763891128,0.08914445496059169,2667,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,1920,1080,515954748,65,52.888000000000005,12.651,23.07692307692308,15.692307692307693,0.0,0.9230769230769232,0.9230769230769232,0.3449455548630896,0.2758238589150047,0.2047433547997784,0.1744872314221273,0.17895393024024314,0.06573164920632765,0.07588089158671006,0.13082619772514906,0.14675152244104211,0.1070795343326478,0.098459791588303,0.1098450756832141,2918,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5877,1280,720,644543687,1773,71.637,7.127999999999999,7.512690355329949,3.1810490693739433,0.4060913705583756,8.426395939086294,6.294416243654823,0.3350011383131227,0.27916713198785553,0.2057279795978384,0.18010375010118346,0.2428991493425452,0.12213977425027812,0.09246174693447884,0.1967686648561298,0.18048935799029195,0.10895203246472612,0.12045053978921864,0.13713348543441625,1967,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9477,1920,1080,146448572,8116,37.093,15.292,7.193198620009857,0.4953178905864958,0.0961064563824544,15.32528339083292,2.7796944307540663,0.6863839895477125,0.2014115740756597,0.07352434994232931,0.038680086434299064,1.4239656260873488,0.0848369197591989,0.03394791878156226,0.049236860567330336,0.18419152125848745,0.11249224957913544,0.08007651110358383,0.0614029827956307,14,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,1920,1080,75289431,58,50.196999999999996,27.331999999999997,7.241379310344827,1.0344827586206895,0.0,10.344827586206897,5.172413793103448,0.11287796447069676,0.22993727661150135,0.39790385370104303,0.25928090521675884,0.11642546288070355,0.08266816323265909,0.2296198559702341,0.3165515263079306,0.12327263015075275,0.10700049757594399,0.15387585239055462,0.18402320915782264,1415,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9427,1920,1080,146448572,8116,37.093,15.292,7.193198620009857,0.4953178905864958,0.0961064563824544,15.32528339083292,2.7796944307540663,0.6863839895477125,0.2014115740756597,0.07352434994232931,0.038680086434299064,1.4239656260873488,0.0848369197591989,0.03394791878156226,0.049236860567330336,0.18419152125848745,0.11249224957913544,0.08007651110358383,0.0614029827956307,522,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1920,1080,550378044,69,45.062,7.775,11.304347826086955,6.956521739130435,0.0,0.8695652173913043,0.8695652173913043,0.4337840978559076,0.21421489896448376,0.19445774950423456,0.1575432536753742,0.7110308459802952,0.043640331545737834,0.03705619545602349,0.12420679084892013,0.2936177825970329,0.12003574883177046,0.12081990724316645,0.12086691669321135,97,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1385,1920,1080,181464912,139,54.623000000000005,28.416,3.8848920863309346,0.0,0.0,13.812949640287773,2.589928057553957,0.11559722361000085,0.2310153208451757,0.4103196447471653,0.24306781079765805,0.08794638135858518,0.06879295344947263,0.21737634318271346,0.2092647187169391,0.08228853953248752,0.1116917191461299,0.20912867174695335,0.2104712905651592,67,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,1920,1080,525609020,65,43.492,15.262,28.615384615384613,10.153846153846157,2.769230769230769,0.9230769230769232,0.9230769230769232,0.3968807746715733,0.2711468819246596,0.1622193287037037,0.1697530147000633,0.4044390619214825,0.05470300163883996,0.04822046002762097,0.5636168147282685,0.21737154492618074,0.1229255736492455,0.09216297165399047,0.17915583960159778,5467,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,1920,1080,217221433,167,48.126999999999995,23.820999999999998,5.029940119760479,1.4371257485029942,0.0,17.964071856287422,3.5928143712574854,0.3803063741344473,0.1883926831907173,0.2475831506354576,0.1837177920393781,0.5723746015193796,0.038181578104162096,0.05614919469459679,0.13551422191576826,0.18036563578784684,0.1008752376647136,0.13872287203317574,0.11270194109005115,1713,1280,720,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,1920,1080,139862283,107,62.412,21.403000000000002,8.411214953271028,2.803738317757009,1.1214953271028036,10.654205607476635,8.411214953271028,0.3313516532417022,0.4404061442348371,0.11165126161013036,0.10724514652080687,0.3617092112878596,0.2411708740455792,0.05620705407099145,0.19432721199784875,0.2715958989579104,0.2401368568368298,0.09551364190158633,0.10192169469259448,114,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3319,1920,1080,112900104,87,49.698,24.816,8.965517241379311,2.0689655172413794,0.0,9.655172413793103,4.137931034482759,0.32530883783288395,0.22082242813135605,0.24289994116881894,0.21096879286694106,0.3096955572605046,0.02953088705812408,0.0569748715546526,0.14121869607427773,0.12852634705843946,0.10548492229904977,0.054382260051161584,0.13115996204025154,1239,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5119,1920,1080,135975517,101,58.553999999999995,27.881999999999998,11.287128712871285,2.376237623762376,0.0,11.881188118811881,6.534653465346534,0.3751569041452756,0.14977603721020252,0.2477234869030885,0.22734357174143344,0.4479751798948593,0.03963951722082993,0.06150485164892992,0.14162613694579618,0.20137271849249125,0.07358522684926577,0.11959142244216828,0.13173313989425373,1989,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000,1920,1080,-528273408,4622,45.303000000000004,11.87,13.046300302899176,1.9082648204240589,0.3894418000865426,20.744266551276507,11.488533102553008,0.6798198390670037,0.19874081921033626,0.07571796494233632,0.04572137678032294,0.7516990159100162,0.2120888200103928,0.10413985714302668,0.07982117556476992,0.2156896867213825,0.11789438555594972,0.08467825315656445,0.08987206255900579,64,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5506,1920,1080,48990899,46,27.765,13.418,22.173913043478255,0.0,0.0,28.695652173913047,23.47826086956522,0.3363093660538558,0.3483174434435945,0.2611753940496957,0.054197796452853816,0.6070387824164161,0.6995125875034965,0.541052957771965,0.046476744580966116,0.1272235156151223,0.09323402630496357,0.11842082314410955,0.08601014436931219,369,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3284,1920,1080,112900104,87,49.698,24.816,8.965517241379311,2.0689655172413794,0.0,9.655172413793103,4.137931034482759,0.32530883783288395,0.22082242813135605,0.24289994116881894,0.21096879286694106,0.3096955572605046,0.02953088705812408,0.0569748715546526,0.14121869607427773,0.12852634705843946,0.10548492229904977,0.054382260051161584,0.13115996204025154,2593,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,1920,1080,137727577,91,59.794,39.03,15.164835164835164,2.6373626373626378,0.6593406593406594,38.901098901098905,14.505494505494505,0.2919179576210826,0.2859354349675531,0.26316504290462633,0.15898156450673812,0.1574575805305347,0.06884849658063429,0.09502998832151748,0.10797092176121573,0.14075457036935174,0.09335542098647184,0.10603237629258316,0.1081221668739364,7782,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2830,1080,1080,126074033,93,63.111999999999995,28.526,25.80645161290323,7.741935483870968,0.6451612903225807,33.54838709677419,23.225806451612907,0.2906826352935971,0.2903685481412648,0.25482828640401994,0.1641205301611182,0.1986574920365332,0.10390662497903852,0.08383074701114099,0.16996040212661498,0.1651279849694776,0.1228052973893088,0.12377806646669515,0.14303376239176374,1580,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7267,1920,1080,2040652079,1520,62.133,19.776,5.407894736842105,0.986842105263158,0.07894736842105263,8.368421052631579,5.171052631578949,0.269857445035839,0.28539082022789397,0.2547826085577078,0.1899691261785592,0.11749253480746448,0.05653124097167105,0.08958840844055514,0.32513230841342905,0.1160648727081519,0.08586261542750595,0.09506022671042556,0.0943861801516873,6323,1920,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
328,1920,1080,523350076,65,33.647,8.995,18.461538461538463,2.769230769230769,0.0,0.9230769230769232,0.9230769230769232,0.32205445008309586,0.3715106491373853,0.25117807998971203,0.05525682078980692,0.1824630008537845,0.104568042768062,0.127041795559405,0.05318071669550517,0.16321815881232155,0.13903443326922496,0.1218785724604798,0.05117607886467201,1078,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9077,1920,1080,-1453144060,8098,32.696999999999996,12.372,5.230921215114844,0.5556927636453445,0.11854778957767348,11.284267720424795,3.0748332921709065,0.6744502796392953,0.2103433574879913,0.07845335618927875,0.03662951940262133,0.8524689743362153,0.09050394046565008,0.03821168824340559,0.02980460025404554,0.1998191992441612,0.13326531444028836,0.08079726073323247,0.05501271505293779,71,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8578,352,288,304140044,67,105.49,4.871,0.0,0.0,0.0,0.8955223880597015,0.8955223880597015,0.0046071037646364145,0.331622201885145,0.1912913631809388,0.47247933116928004,0.01156736585210958,0.18677821531290967,0.06355736651310634,1.158579303931802,0.0003494552102742325,0.002720558822171705,0.0018538930412407824,0.0024643736852788503,166,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4885,1920,1080,74176640,57,55.218999999999994,21.386,9.473684210526317,2.1052631578947367,1.0526315789473684,9.473684210526317,3.1578947368421053,0.14831563379900367,0.12968606170132127,0.3525572837701248,0.3518971610804273,0.10613443060814574,0.041427355722997584,0.2782349692535251,0.9262911490119602,0.15639655830924498,0.09288803023682188,0.12621330716517484,0.13942958924027568,176,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063,1920,1080,62537517,44,93.495,29.127,8.181818181818182,1.3636363636363638,1.3636363636363638,23.18181818181818,8.181818181818182,0.50884459832702,0.28476662969393,0.10258070797675832,0.10380806400229142,0.21899399468929198,0.11434311795402655,0.024734336469516484,0.048181073350475466,0.10876517143529484,0.07505607448039732,0.030091984885328757,0.03996582157653393,529,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6830,1920,1080,-1027320958,3209,76.81,22.62,3.758180118416952,0.9722655032720472,0.0,5.3287628544717975,2.4680585852290435,0.14654281759193488,0.3878932506168359,0.35102845783127273,0.11453547395995654,0.10678006290760098,0.2679525199107404,0.30887852934501736,0.15796504111448906,0.1231516198856358,0.1856774069809276,0.2185701252049696,0.11872878373708085,673,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3033,1920,1080,128964619,93,60.143,28.045,26.451612903225808,9.03225806451613,0.6451612903225807,32.25806451612903,21.935483870967747,0.2661070836928624,0.2995262373335104,0.255209876888911,0.17915680208471624,0.18021774009567884,0.08551919041824281,0.08241441404500635,0.17098435651007582,0.12463799258465942,0.1255947730926807,0.10230045532181714,0.1390016642345834,53,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8661,1920,1080,-397628533,52,35.94,7.744,6.9230769230769225,3.4615384615384617,1.153846153846154,11.538461538461537,4.615384615384616,0.7187573234459086,0.13367633893241532,0.11395952969195156,0.0336068079297246,3.672442948540741,0.07549990768457471,0.06955174255880064,0.02842150010528692,0.3032550588920821,0.16458118651012807,0.18832572448452256,0.060575106913212926,87,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3579,1080,1080,119303100,90,49.576,21.083000000000002,18.666666666666668,4.0,0.0,24.666666666666664,14.0,0.17806907928161372,0.2989866985469695,0.2901147944927095,0.2328294276787075,0.14850271792281036,0.13950937968268767,0.1420992550005642,0.20732799319218792,0.18803641554568196,0.14005227511497811,0.16674172381618158,0.21143966903890932,66,960,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8691,1920,1080,-397628533,52,35.94,7.744,6.9230769230769225,3.4615384615384617,1.153846153846154,11.538461538461537,4.615384615384616,0.7187573234459086,0.13367633893241532,0.11395952969195156,0.0336068079297246,3.672442948540741,0.07549990768457471,0.06955174255880064,0.02842150010528692,0.3032550588920821,0.16458118651012807,0.18832572448452256,0.060575106913212926,20,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7416,1920,1080,190595668,25,75.29899999999999,22.29,40.8,16.8,7.199999999999998,38.4,9.6,0.4094736689814815,0.3048961098251029,0.14525918852880654,0.14037103266460904,0.42343885347256977,0.11372774117929513,0.05524290830677917,0.21185924616019985,0.1985349942418251,0.14384548792212265,0.06289201290176133,0.1838018863651045,51,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,1920,1080,202290746,154,51.784,26.439,3.896103896103896,0.3896103896103896,0.0,6.233766233766234,3.116883116883117,0.1525876531518893,0.2586417989000453,0.44927944082023935,0.13949110712782595,0.10817620043262698,0.07188686920044106,0.31188405941386543,0.1595635825223781,0.10744546740260924,0.13126609876402448,0.24485210111947006,0.17188907294876166,728,640,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,1920,1080,128964619,93,60.143,28.045,26.451612903225808,9.03225806451613,0.6451612903225807,32.25806451612903,21.935483870967747,0.2661070836928624,0.2995262373335104,0.255209876888911,0.17915680208471624,0.18021774009567884,0.08551919041824281,0.08241441404500635,0.17098435651007582,0.12463799258465942,0.1255947730926807,0.10230045532181714,0.1390016642345834,486,1280,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3029,1920,1080,128964619,93,60.143,28.045,26.451612903225808,9.03225806451613,0.6451612903225807,32.25806451612903,21.935483870967747,0.2661070836928624,0.2995262373335104,0.255209876888911,0.17915680208471624,0.18021774009567884,0.08551919041824281,0.08241441404500635,0.17098435651007582,0.12463799258465942,0.1255947730926807,0.10230045532181714,0.1390016642345834,41,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3636,1920,1080,116625970,87,42.001000000000005,20.077,28.965517241379317,3.4482758620689653,0.0,48.96551724137931,39.31034482758621,0.5555487411901047,0.2507350423939264,0.15036092301393028,0.043355293402038704,0.6875073359062212,0.0741318604347275,0.05178464770146753,0.047687386120632086,0.31157541171634,0.15482522400269152,0.14774695517887296,0.08789931758979751,217,416,234,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,1920,1080,45041956,33,72.527,27.185,9.090909090909092,9.090909090909092,1.8181818181818183,21.81818181818182,12.727272727272727,0.5531146486079934,0.21769518584767436,0.1045215903245417,0.1246685752197905,0.8614807558673256,0.06316243235717607,0.03639337341333547,0.4521451722381184,0.2432378614292313,0.15958716661441769,0.05623725597151888,0.11302835688569735,164,960,540,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,1920,1080,77268881,60,36.479,9.427999999999999,21.0,7.0,1.0,23.0,22.0,0.3793177163708847,0.2596861470121741,0.19886562821502052,0.16213050840192048,0.25205618159292953,0.11509003248498928,0.1050499095174314,0.20969410069456984,0.15523880506805565,0.1005847238351949,0.0911089510973731,0.2222154610814959,340,768,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8794,1920,1080,1308772356,206,25.002,11.654000000000002,11.650485436893206,1.7475728155339807,0.8737864077669903,30.0,16.893203883495143,0.8566109718975986,0.08237062663560273,0.03459882239726917,0.02156521013749051,3.719979637600239,0.03677694882562167,0.015522516761462813,0.031099689844201063,0.1603123068003223,0.07874983430175515,0.05679565931885318,0.07643559736205724,350,416,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
